gene_id,group,RNA_Leaf_Zone_3_Growth,RNA_Root_Meristem_Zone_5_Days,Protein_Leaf_Zone_3_Growth,Protein_Root_Meristem_Zone_5_Days
Zm00001d004468,train,2.75053220533,1.8096641912,2.75053220533,1.8096641912
Zm00001d010793,train,5.95666647259,3.37159890088,5.95666647259,3.37159890088
Zm00001d027405,test,0.333946037197,1.2599278648999999,0.333946037197,1.2599278648999999
Zm00001d021666,train,0.7533355526659999,0.303279061432,0.7533355526659999,0.303279061432
Zm00001d053406,train,2.32300132868,0.5714392607800001,2.32300132868,0.5714392607800001
Zm00001d017438,train,1.5075003524700001,0.18149760092199999,1.5075003524700001,0.18149760092199999
Zm00001d019595,train,4.08663260206,3.4034160246900003,4.08663260206,3.4034160246900003
Zm00001d011211,train,4.83348586106,1.85486217845,4.83348586106,1.85486217845
Zm00001d044156,train,0.112799828153,0.6529427156090001,0.112799828153,0.6529427156090001
Zm00001d007561,train,0.283539760468,0.21587149331799999,0.283539760468,0.21587149331799999
Zm00001d037025,val,0.0709407140909,0.0184630217215,0.0709407140909,0.0184630217215
Zm00001d006212,val,5.154166040340001,1.8087173814,5.154166040340001,1.8087173814
Zm00001d034644,train,8.66385063391,8.87036900716,8.66385063391,8.87036900716
Zm00001d015204,test,4.9787103657300005,2.99133248808,4.9787103657300005,2.99133248808
Zm00001d031321,train,1.16517451652,1.7929124495,1.16517451652,1.7929124495
Zm00001d050837,train,0.0,0.0,0.0,0.0
Zm00001d053824,val,3.12535707902,4.93733235969,3.12535707902,4.93733235969
Zm00001d024294,train,6.037232953029999,4.91068345166,6.037232953029999,4.91068345166
Zm00001d024155,train,2.26007436102,1.61483698342,2.26007436102,1.61483698342
Zm00001d025129,test,0.305157035514,0.0767613952466,0.305157035514,0.0767613952466
Zm00001d010576,train,0.998375524234,0.31050262540999995,0.998375524234,0.31050262540999995
Zm00001d034305,train,0.578936236179,0.33685841598099997,0.578936236179,0.33685841598099997
Zm00001d017092,test,5.87641675749,3.87251758876,5.87641675749,3.87251758876
Zm00001d044975,val,0.0,0.26273995298700004,0.0,0.26273995298700004
Zm00001d044659,train,2.2830633637099997,2.33366913331,2.2830633637099997,2.33366913331
Zm00001d011515,train,0.0,0.0,0.0,0.0
Zm00001d016443,train,3.87445930732,5.69841238132,3.87445930732,5.69841238132
Zm00001d003476,val,4.34251778112,3.64899522954,4.34251778112,3.64899522954
Zm00001d010162,train,0.294122149183,0.107824878169,0.294122149183,0.107824878169
Zm00001d018102,val,1.98689456235,1.9669497838599999,1.98689456235,1.9669497838599999
Zm00001d005431,train,2.09559009249,0.590397128768,2.09559009249,0.590397128768
Zm00001d051359,train,1.22817659635,3.9608915851099997,1.22817659635,3.9608915851099997
Zm00001d002999,train,1.02584137448,1.18033434436,1.02584137448,1.18033434436
Zm00001d048542,val,2.20629289772,2.30850307018,2.20629289772,2.30850307018
Zm00001d048319,train,4.6598139147,2.42270939639,4.6598139147,2.42270939639
Zm00001d014683,val,1.0496764406,0.620235846783,1.0496764406,0.620235846783
Zm00001d010796,train,4.377514644780001,5.27569837479,4.377514644780001,5.27569837479
Zm00001d030833,train,2.19487319657,0.700820613652,2.19487319657,0.700820613652
Zm00001d048598,train,0.147864737918,0.39984663896899997,0.147864737918,0.39984663896899997
Zm00001d028470,train,1.63178228201,0.669644175941,1.63178228201,0.669644175941
Zm00001d034346,test,4.32292539987,4.33081429679,4.32292539987,4.33081429679
Zm00001d002510,train,3.24592008912,2.75066553385,3.24592008912,2.75066553385
Zm00001d025844,val,0.0,0.0,0.0,0.0
Zm00001d025028,train,0.0,0.015097234508499998,0.0,0.015097234508499998
Zm00001d020791,train,1.7874591398599997,1.6929585177700002,1.7874591398599997,1.6929585177700002
Zm00001d017699,train,4.36973296128,3.09867156205,4.36973296128,3.09867156205
Zm00001d050120,train,0.329331492065,0.0,0.329331492065,0.0
Zm00001d053763,val,3.9364062190499998,3.17881550553,3.9364062190499998,3.17881550553
Zm00001d026383,train,1.85747274065,0.0324331091706,1.85747274065,0.0324331091706
Zm00001d040698,train,0.8278321811589999,0.8335602213779999,0.8278321811589999,0.8335602213779999
Zm00001d032262,train,1.57017994116,1.70801558037,1.57017994116,1.70801558037
Zm00001d049684,val,2.40967727083,4.82816870024,2.40967727083,4.82816870024
Zm00001d006475,test,0.0,0.0,0.0,0.0
Zm00001d020144,test,0.16208320087300002,0.0,0.16208320087300002,0.0
Zm00001d019317,train,5.31137863291,4.76312409486,5.31137863291,4.76312409486
Zm00001d028015,train,0.0,0.045271308596599995,0.0,0.045271308596599995
Zm00001d002564,train,0.848966697366,0.355996023555,0.848966697366,0.355996023555
Zm00001d039408,train,0.123508388399,0.285279283453,0.123508388399,0.285279283453
Zm00001d012529,train,2.9078879831099997,2.8613792870499997,2.9078879831099997,2.8613792870499997
Zm00001d009907,test,1.0777854214700002,0.953542339816,1.0777854214700002,0.953542339816
Zm00001d033109,train,4.42072682453,3.8916085968400003,4.42072682453,3.8916085968400003
Zm00001d031830,train,0.0,0.0,0.0,0.0
Zm00001d051761,train,4.988874420369999,4.82263324328,4.988874420369999,4.82263324328
Zm00001d039196,train,4.27102708392,2.3722784521099998,4.27102708392,2.3722784521099998
Zm00001d019597,val,6.10530555216,6.96796721329,6.10530555216,6.96796721329
Zm00001d028549,train,4.672653679140001,2.37394664225,4.672653679140001,2.37394664225
Zm00001d049920,test,0.0,0.21089454410100003,0.0,0.21089454410100003
Zm00001d037018,train,9.129998196889998,6.036171729019999,9.129998196889998,6.036171729019999
Zm00001d044056,train,1.07442574853,0.106579085051,1.07442574853,0.106579085051
Zm00001d006562,train,4.49029468742,4.51970140435,4.49029468742,4.51970140435
Zm00001d017881,train,4.2366491588,4.904458697790001,4.2366491588,4.904458697790001
Zm00001d005266,train,0.0,0.0,0.0,0.0
Zm00001d011928,train,5.318183294690001,6.22295495259,5.318183294690001,6.22295495259
Zm00001d027908,test,0.0,0.0,0.0,0.0
Zm00001d054062,train,0.0,0.0,0.0,0.0
Zm00001d016460,train,0.07298667076839999,0.0136619419709,0.07298667076839999,0.0136619419709
Zm00001d039167,train,4.40604529013,3.429816774,4.40604529013,3.429816774
Zm00001d005798,train,4.7532585976699995,2.64800242842,4.7532585976699995,2.64800242842
Zm00001d042479,train,2.33888708492,3.44761675358,2.33888708492,3.44761675358
Zm00001d006050,train,2.61763560729,0.473223412537,2.61763560729,0.473223412537
Zm00001d039047,train,4.93376257832,5.01936521565,4.93376257832,5.01936521565
Zm00001d049288,train,0.36159768336099996,0.0916714004473,0.36159768336099996,0.0916714004473
Zm00001d053895,val,0.240583150882,0.0,0.240583150882,0.0
Zm00001d048508,train,1.5829961410799998,2.81874524947,1.5829961410799998,2.81874524947
Zm00001d004889,test,0.0243332056896,0.0,0.0243332056896,0.0
Zm00001d029577,train,0.626505740471,0.269785216981,0.626505740471,0.269785216981
Zm00001d017422,val,0.0492507249813,0.0,0.0492507249813,0.0
Zm00001d013466,test,4.6248434214300005,2.6777216658099996,4.6248434214300005,2.6777216658099996
Zm00001d032263,train,4.960081273969999,4.31540686065,4.960081273969999,4.31540686065
Zm00001d008225,train,3.24530065828,3.1395217727599998,3.24530065828,3.1395217727599998
Zm00001d008567,test,6.14368235087,5.23070080047,6.14368235087,5.23070080047
Zm00001d010620,train,1.5565622673299997,1.4697543637200001,1.5565622673299997,1.4697543637200001
Zm00001d015907,train,0.0,0.0,0.0,0.0
Zm00001d026077,train,0.0,0.0,0.0,0.0
Zm00001d032217,train,0.16474973394099998,0.035570531454699995,0.16474973394099998,0.035570531454699995
Zm00001d032790,train,2.58848968946,0.988259988181,2.58848968946,0.988259988181
Zm00001d014632,test,3.5068113944599997,2.6349104264400003,3.5068113944599997,2.6349104264400003
Zm00001d049954,train,0.962949061793,4.158615919030001,0.962949061793,4.158615919030001
Zm00001d044246,train,7.0786558161399995,6.918713520239999,7.0786558161399995,6.918713520239999
Zm00001d028180,val,4.55763024279,4.6102077896900004,4.55763024279,4.6102077896900004
Zm00001d026097,train,5.321422129519999,2.03579812536,5.321422129519999,2.03579812536
Zm00001d047843,val,4.1957900831599995,3.2839384877,4.1957900831599995,3.2839384877
Zm00001d051693,val,0.044843893081300004,0.0189956701297,0.044843893081300004,0.0189956701297
Zm00001d002359,train,4.33984600539,3.9330897659300006,4.33984600539,3.9330897659300006
Zm00001d012312,train,2.00452928071,0.0412023347851,2.00452928071,0.0412023347851
Zm00001d044338,train,5.877011132610001,3.8237072722300005,5.877011132610001,3.8237072722300005
Zm00001d017131,test,4.4806657617,4.94834506946,4.4806657617,4.94834506946
Zm00001d019043,train,0.19231577165199998,1.32419344739,0.19231577165199998,1.32419344739
Zm00001d014797,train,3.81252674736,2.49428253176,3.81252674736,2.49428253176
Zm00001d021887,train,0.0,0.0,0.0,0.0
Zm00001d008194,train,0.0,0.0,0.0,0.0
Zm00001d021812,val,4.48278573304,2.96826186288,4.48278573304,2.96826186288
Zm00001d020951,train,0.06930417306910001,0.168217533347,0.06930417306910001,0.168217533347
Zm00001d053255,train,0.0,0.0310140757799,0.0,0.0310140757799
Zm00001d046862,train,0.0,0.0,0.0,0.0
Zm00001d051412,train,0.0,0.0,0.0,0.0
Zm00001d025793,train,5.58684276691,4.31316064861,5.58684276691,4.31316064861
Zm00001d029448,train,4.54320426145,3.90486481414,4.54320426145,3.90486481414
Zm00001d036319,test,3.4496536287,4.5181298423000005,3.4496536287,4.5181298423000005
Zm00001d024281,train,6.4924200526,7.33129430134,6.4924200526,7.33129430134
Zm00001d040245,test,0.125688661543,4.04418308606,0.125688661543,4.04418308606
Zm00001d006945,train,2.56339818704,3.0939310656700005,2.56339818704,3.0939310656700005
Zm00001d050434,train,2.54049594164,2.40694678065,2.54049594164,2.40694678065
Zm00001d018218,train,2.1085732462599998,2.56601650126,2.1085732462599998,2.56601650126
Zm00001d015974,train,3.58694453682,3.3586976473799997,3.58694453682,3.3586976473799997
Zm00001d009020,train,0.922237461083,0.119956723171,0.922237461083,0.119956723171
Zm00001d006624,train,2.76042732502,0.679827961874,2.76042732502,0.679827961874
Zm00001d026267,val,3.7422668772900005,3.49252667867,3.7422668772900005,3.49252667867
Zm00001d002936,train,4.97123057963,4.976132131530001,4.97123057963,4.976132131530001
Zm00001d035679,test,4.15272789833,5.3580833209500005,4.15272789833,5.3580833209500005
Zm00001d010235,train,4.710148083369999,2.40598103015,4.710148083369999,2.40598103015
Zm00001d008238,train,5.30150141224,5.69344469055,5.30150141224,5.69344469055
Zm00001d037215,train,1.3761817822600002,2.97825456337,1.3761817822600002,2.97825456337
Zm00001d028875,train,1.27407703111,0.387695569937,1.27407703111,0.387695569937
Zm00001d047618,train,3.5283139291800003,6.69343462959,3.5283139291800003,6.69343462959
Zm00001d042427,val,4.692046018380001,5.9373508281,4.692046018380001,5.9373508281
Zm00001d007022,train,0.0409839629714,0.0,0.0409839629714,0.0
Zm00001d028735,val,0.0233766772274,0.0220215074383,0.0233766772274,0.0220215074383
Zm00001d046439,test,1.6889662002399999,0.09542216978839999,1.6889662002399999,0.09542216978839999
Zm00001d051343,train,2.8316545257200003,2.65283682526,2.8316545257200003,2.65283682526
Zm00001d026023,train,0.0,0.0456997418756,0.0,0.0456997418756
Zm00001d041684,train,0.150479352964,0.0,0.150479352964,0.0
Zm00001d002640,train,3.1039657864700003,1.3029303345899999,3.1039657864700003,1.3029303345899999
Zm00001d041880,train,4.80608379786,1.8160092476900003,4.80608379786,1.8160092476900003
Zm00001d036996,train,0.0,0.0,0.0,0.0
Zm00001d026657,train,0.0,0.032186018077300003,0.0,0.032186018077300003
Zm00001d010867,test,6.2088373161399995,6.55605472569,6.2088373161399995,6.55605472569
Zm00001d038394,train,0.0453124058072,0.975272921448,0.0453124058072,0.975272921448
Zm00001d013446,train,3.6194347356699996,1.61552394306,3.6194347356699996,1.61552394306
Zm00001d044801,train,5.47526999454,0.0941396774924,5.47526999454,0.0941396774924
Zm00001d011829,train,2.22140764183,2.1793306945400004,2.22140764183,2.1793306945400004
Zm00001d049163,train,6.11940012269,5.23158653464,6.11940012269,5.23158653464
Zm00001d021754,val,4.47319390429,3.81953695116,4.47319390429,3.81953695116
Zm00001d045340,train,4.760917035219999,1.8749438372599998,4.760917035219999,1.8749438372599998
Zm00001d018034,train,5.2710510158999995,1.03446296318,5.2710510158999995,1.03446296318
Zm00001d027861,train,6.3554415656300005,5.924246718890001,6.3554415656300005,5.924246718890001
Zm00001d017785,train,0.0671797343747,0.0,0.0671797343747,0.0
Zm00001d028775,val,3.9949944137099997,4.3288899366199995,3.9949944137099997,4.3288899366199995
Zm00001d005817,train,5.21292634781,4.14236596521,5.21292634781,4.14236596521
Zm00001d026422,test,0.0,0.35040452667800004,0.0,0.35040452667800004
Zm00001d029028,test,2.03974441628,3.61882680126,2.03974441628,3.61882680126
Zm00001d038769,train,2.98817062679,1.66199480317,2.98817062679,1.66199480317
Zm00001d044648,val,4.63341877916,2.80096143365,4.63341877916,2.80096143365
Zm00001d046518,test,0.0,0.0,0.0,0.0
Zm00001d023392,train,0.0103943371112,1.05186116955,0.0103943371112,1.05186116955
Zm00001d029755,train,0.0,0.0,0.0,0.0
Zm00001d048610,val,0.0,0.0,0.0,0.0
Zm00001d023259,test,3.7366168990099995,4.554377021630001,3.7366168990099995,4.554377021630001
Zm00001d037658,train,0.0938489659255,0.00485713178838,0.0938489659255,0.00485713178838
Zm00001d034650,train,4.707504913469999,4.11397028605,4.707504913469999,4.11397028605
Zm00001d005923,train,0.046842463017499995,0.149281289934,0.046842463017499995,0.149281289934
Zm00001d006638,train,0.243226681103,1.11671068901,0.243226681103,1.11671068901
Zm00001d002146,train,0.015810811228000002,1.08722183748,0.015810811228000002,1.08722183748
Zm00001d031445,val,2.62356462167,1.84400146625,2.62356462167,1.84400146625
Zm00001d040649,train,0.0,0.0,0.0,0.0
Zm00001d003755,train,0.0,0.0,0.0,0.0
Zm00001d026588,val,5.2431294826,7.9104949636,5.2431294826,7.9104949636
Zm00001d002006,val,4.47572043731,3.5282748295,4.47572043731,3.5282748295
Zm00001d027887,test,2.44539186083,0.33945124021,2.44539186083,0.33945124021
Zm00001d004754,train,0.0,0.0,0.0,0.0
Zm00001d018791,train,4.74984798054,0.324760240734,4.74984798054,0.324760240734
Zm00001d002098,val,1.31852509616,1.81106723067,1.31852509616,1.81106723067
Zm00001d044291,train,0.266997599363,0.110741844233,0.266997599363,0.110741844233
Zm00001d014689,train,4.74153983835,2.36579964296,4.74153983835,2.36579964296
Zm00001d052344,train,3.1875728414399997,2.72559903298,3.1875728414399997,2.72559903298
Zm00001d050277,train,3.94440997696,4.47970254676,3.94440997696,4.47970254676
Zm00001d047972,train,0.082911352601,0.25859510009,0.082911352601,0.25859510009
Zm00001d016183,train,0.8424281212989999,0.150411760944,0.8424281212989999,0.150411760944
Zm00001d042767,train,3.84085730362,2.37398976382,3.84085730362,2.37398976382
Zm00001d025436,test,0.0,0.0,0.0,0.0
Zm00001d005696,train,4.0593083422500005,3.62872685867,4.0593083422500005,3.62872685867
Zm00001d007329,test,0.0334569494572,0.0,0.0334569494572,0.0
Zm00001d051455,train,0.0493958567682,0.020136320528900003,0.0493958567682,0.020136320528900003
Zm00001d042973,train,5.35359447059,4.90661278795,5.35359447059,4.90661278795
Zm00001d003777,val,0.0,0.569167882944,0.0,0.569167882944
Zm00001d005253,train,6.36568566047,5.42637528721,6.36568566047,5.42637528721
Zm00001d036877,val,3.2531907436900003,2.76208089381,3.2531907436900003,2.76208089381
Zm00001d039089,train,7.7686173834000005,9.29973514154,7.7686173834000005,9.29973514154
Zm00001d043728,train,1.3997655594100002,0.34010741699,1.3997655594100002,0.34010741699
Zm00001d003950,train,4.277357909130001,1.49963300528,4.277357909130001,1.49963300528
Zm00001d021999,train,5.917932712030001,7.55193871053,5.917932712030001,7.55193871053
Zm00001d044345,test,0.0401976905073,0.0200264964439,0.0401976905073,0.0200264964439
Zm00001d034827,train,0.0,0.0,0.0,0.0
Zm00001d048301,train,5.7339595803,4.44928229707,5.7339595803,4.44928229707
Zm00001d033375,train,3.69708884851,1.86763121272,3.69708884851,1.86763121272
Zm00001d023659,train,4.561354800309999,0.0814412960599,4.561354800309999,0.0814412960599
Zm00001d013021,train,0.0,0.091536365075,0.0,0.091536365075
Zm00001d046779,train,0.304209709699,0.13032010704500002,0.304209709699,0.13032010704500002
Zm00001d045044,test,5.92532449663,5.82601374457,5.92532449663,5.82601374457
Zm00001d016595,test,2.5145878316099997,2.7596024157300003,2.5145878316099997,2.7596024157300003
Zm00001d003016,val,5.458796442020001,5.78691961831,5.458796442020001,5.78691961831
Zm00001d015748,train,3.20500400209,2.18876116115,3.20500400209,2.18876116115
Zm00001d017046,train,3.21689052667,4.04097283759,3.21689052667,4.04097283759
Zm00001d039150,train,0.017327395240599997,0.802884683407,0.017327395240599997,0.802884683407
Zm00001d009123,train,2.13306850104,3.13585586385,2.13306850104,3.13585586385
Zm00001d005173,train,2.3299240025,1.1850326205,2.3299240025,1.1850326205
Zm00001d036373,test,0.0,0.328445545564,0.0,0.328445545564
Zm00001d006930,train,5.3089321495999995,5.74911214431,5.3089321495999995,5.74911214431
Zm00001d032185,val,2.0218099773,1.8065315396000001,2.0218099773,1.8065315396000001
Zm00001d020265,val,0.0759588638796,0.07657565205339999,0.0759588638796,0.07657565205339999
Zm00001d042363,train,4.17190108351,3.84058261518,4.17190108351,3.84058261518
Zm00001d012297,train,1.7314872535199999,1.0080199456399999,1.7314872535199999,1.0080199456399999
Zm00001d044202,val,1.7215588520700003,1.07189530558,1.7215588520700003,1.07189530558
Zm00001d036748,val,7.22128293338,6.016458825269999,7.22128293338,6.016458825269999
Zm00001d041230,test,0.0,0.48744744063,0.0,0.48744744063
Zm00001d026434,train,0.945515153998,1.0002218718,0.945515153998,1.0002218718
Zm00001d036888,train,5.51191092596,5.23290577917,5.51191092596,5.23290577917
Zm00001d006677,val,3.0025357370499997,3.7248265743099997,3.0025357370499997,3.7248265743099997
Zm00001d030181,train,2.86126555635,2.2129000164900003,2.86126555635,2.2129000164900003
Zm00001d048497,val,5.9008088791699995,4.8563239004300005,5.9008088791699995,4.8563239004300005
Zm00001d031256,val,3.33878310897,2.22453808125,3.33878310897,2.22453808125
Zm00001d043192,train,0.0,0.0,0.0,0.0
Zm00001d031818,test,0.0521964936118,0.0,0.0521964936118,0.0
Zm00001d032447,val,0.5535675424009999,0.268946527266,0.5535675424009999,0.268946527266
Zm00001d004301,train,0.0,0.0,0.0,0.0
Zm00001d024544,train,3.06795984884,2.56704954687,3.06795984884,2.56704954687
Zm00001d031963,val,3.6403184096900003,3.02772033921,3.6403184096900003,3.02772033921
Zm00001d028698,train,4.1937025105300005,3.9796245595199995,4.1937025105300005,3.9796245595199995
Zm00001d013300,train,7.822536792589999,7.5439155909,7.822536792589999,7.5439155909
Zm00001d003775,train,2.7157587054500003,1.47053097928,2.7157587054500003,1.47053097928
Zm00001d043614,val,0.738441121443,0.0335400390815,0.738441121443,0.0335400390815
Zm00001d005284,val,0.0849279635533,1.8036611406999998,0.0849279635533,1.8036611406999998
Zm00001d005658,test,0.0,0.0,0.0,0.0
Zm00001d052949,train,0.0470800714549,0.0,0.0470800714549,0.0
Zm00001d030523,train,3.38364500852,3.0866815503400002,3.38364500852,3.0866815503400002
Zm00001d026287,val,4.5862177649,2.34469553014,4.5862177649,2.34469553014
Zm00001d038733,val,2.7356317815499995,4.35468101769,2.7356317815499995,4.35468101769
Zm00001d009024,train,3.0679087148199997,4.81516069971,3.0679087148199997,4.81516069971
Zm00001d043387,train,3.62604199,3.12715443729,3.62604199,3.12715443729
Zm00001d004072,test,0.0,0.0,0.0,0.0
Zm00001d042523,val,4.68259545039,4.04434413258,4.68259545039,4.04434413258
Zm00001d028185,test,0.787738637824,0.31803497332499997,0.787738637824,0.31803497332499997
Zm00001d043658,train,0.49656259351000004,1.06580323357,0.49656259351000004,1.06580323357
Zm00001d048458,train,2.26164393558,0.871996484639,2.26164393558,0.871996484639
Zm00001d003214,train,5.7265138784200005,3.6224845803900005,5.7265138784200005,3.6224845803900005
Zm00001d034477,train,0.0,0.0,0.0,0.0
Zm00001d008581,train,1.5390045461700002,0.505965368542,1.5390045461700002,0.505965368542
Zm00001d051573,train,0.49665374553499997,1.22996696365,0.49665374553499997,1.22996696365
Zm00001d002083,train,0.165674758475,1.42918517443,0.165674758475,1.42918517443
Zm00001d034942,train,1.21564241793,0.783906248942,1.21564241793,0.783906248942
Zm00001d017256,test,1.18698420181,0.253876882662,1.18698420181,0.253876882662
Zm00001d004021,test,3.28242055702,1.20505951626,3.28242055702,1.20505951626
Zm00001d032978,train,3.5821279352800004,2.65387596106,3.5821279352800004,2.65387596106
Zm00001d022472,train,0.0,0.0567707443128,0.0,0.0567707443128
Zm00001d047049,train,0.09014214809450001,0.423461265136,0.09014214809450001,0.423461265136
Zm00001d018533,train,3.4916920293900002,2.32565334053,3.4916920293900002,2.32565334053
Zm00001d046072,train,3.5359417940699993,2.55525481368,3.5359417940699993,2.55525481368
Zm00001d028830,train,4.04397057366,0.672736112913,4.04397057366,0.672736112913
Zm00001d050557,train,0.0,0.0726217452734,0.0,0.0726217452734
Zm00001d021538,train,0.0,0.0,0.0,0.0
Zm00001d006140,val,0.0228823373397,0.0,0.0228823373397,0.0
Zm00001d031199,train,0.582175096243,0.0,0.582175096243,0.0
Zm00001d027847,train,3.81767349833,3.42230985607,3.81767349833,3.42230985607
Zm00001d053531,test,0.0,0.0,0.0,0.0
Zm00001d040390,val,6.531918544190001,6.05865494926,6.531918544190001,6.05865494926
Zm00001d045647,train,0.0,0.0,0.0,0.0
Zm00001d029044,train,6.09741758003,5.83210437411,6.09741758003,5.83210437411
Zm00001d029336,train,3.75516400433,2.65685534192,3.75516400433,2.65685534192
Zm00001d049244,train,0.7094314107009999,0.328752286387,0.7094314107009999,0.328752286387
Zm00001d048901,train,2.3022782113,2.62521638118,2.3022782113,2.62521638118
Zm00001d028406,val,1.9305057132099999,0.0618715109179,1.9305057132099999,0.0618715109179
Zm00001d030090,val,3.48223329263,1.15663536339,3.48223329263,1.15663536339
Zm00001d021532,train,1.6989056791400001,0.683116694465,1.6989056791400001,0.683116694465
Zm00001d041476,train,0.17652045556499998,0.310144541727,0.17652045556499998,0.310144541727
Zm00001d039348,test,5.00749004576,5.81236704697,5.00749004576,5.81236704697
Zm00001d033504,train,2.88224978834,1.6920580436000001,2.88224978834,1.6920580436000001
Zm00001d006205,train,1.7189744466099999,1.5498351598500002,1.7189744466099999,1.5498351598500002
Zm00001d022276,val,3.5602376785300005,2.04724505626,3.5602376785300005,2.04724505626
Zm00001d048974,train,0.0,0.0,0.0,0.0
Zm00001d024867,train,0.0,0.028989236531500002,0.0,0.028989236531500002
Zm00001d021404,val,3.14586213204,2.26964040053,3.14586213204,2.26964040053
Zm00001d037010,train,6.2952615089199995,5.38649684706,6.2952615089199995,5.38649684706
Zm00001d013485,train,5.2487106703699995,4.4366934240199996,5.2487106703699995,4.4366934240199996
Zm00001d012435,train,0.0891748786448,0.409525052821,0.0891748786448,0.409525052821
Zm00001d029662,train,1.8992724468400002,1.45131590218,1.8992724468400002,1.45131590218
Zm00001d010176,test,0.0,0.0,0.0,0.0
Zm00001d009074,test,5.734253816869999,6.398169735730001,5.734253816869999,6.398169735730001
Zm00001d007714,train,4.075864473319999,0.0,4.075864473319999,0.0
Zm00001d027846,train,0.682064678167,0.200057616367,0.682064678167,0.200057616367
Zm00001d027947,train,0.0,0.0,0.0,0.0
Zm00001d052042,test,0.07715728987810001,0.582861313265,0.07715728987810001,0.582861313265
Zm00001d013547,train,2.5204164635799997,0.47715399416599996,2.5204164635799997,0.47715399416599996
Zm00001d042007,test,3.9147371598400005,4.93331241225,3.9147371598400005,4.93331241225
Zm00001d002489,train,2.3713525023199997,2.30915244463,2.3713525023199997,2.30915244463
Zm00001d042246,train,0.0,0.0,0.0,0.0
Zm00001d044443,train,0.663220389943,1.15560964105,0.663220389943,1.15560964105
Zm00001d043765,val,0.901393665158,0.37186188562600003,0.901393665158,0.37186188562600003
Zm00001d051404,train,3.50962782881,2.73510963258,3.50962782881,2.73510963258
Zm00001d043430,train,7.68944473727,1.24248811059,7.68944473727,1.24248811059
Zm00001d001843,train,2.1959780209,2.1107057028900003,2.1959780209,2.1107057028900003
Zm00001d049577,train,0.0,0.0,0.0,0.0
Zm00001d039169,train,2.0468318051599996,1.83453004087,2.0468318051599996,1.83453004087
Zm00001d045486,train,0.0,0.0,0.0,0.0
Zm00001d034195,train,0.10339547541099998,1.6267575439500002,0.10339547541099998,1.6267575439500002
Zm00001d027684,train,2.2842472280900004,0.47095639047700005,2.2842472280900004,0.47095639047700005
Zm00001d009082,train,0.0,0.0,0.0,0.0
Zm00001d053349,train,0.0,0.05536570213480001,0.0,0.05536570213480001
Zm00001d018348,train,1.16361991533,0.864824783566,1.16361991533,0.864824783566
Zm00001d046273,val,3.1787307283999997,2.35352625676,3.1787307283999997,2.35352625676
Zm00001d027573,train,3.95136829704,1.96677201853,3.95136829704,1.96677201853
Zm00001d009205,test,4.11546175017,2.47090501434,4.11546175017,2.47090501434
Zm00001d034822,train,0.0,0.501871143794,0.0,0.501871143794
Zm00001d050218,val,4.2189740982499995,4.0257608743199995,4.2189740982499995,4.0257608743199995
Zm00001d030618,train,8.289734444710001,7.509918779389999,8.289734444710001,7.509918779389999
Zm00001d009556,train,2.9190625668199996,1.20094093153,2.9190625668199996,1.20094093153
Zm00001d017746,val,4.7654165635000005,5.70655871998,4.7654165635000005,5.70655871998
Zm00001d044101,train,4.23962321246,3.5734241830699998,4.23962321246,3.5734241830699998
Zm00001d030116,train,4.671972265,3.2880007110400005,4.671972265,3.2880007110400005
Zm00001d006464,test,1.41828376512,2.3833472026,1.41828376512,2.3833472026
Zm00001d045086,train,0.04761054275280001,0.0,0.04761054275280001,0.0
Zm00001d029206,train,3.99263863455,4.16677677959,3.99263863455,4.16677677959
Zm00001d017888,train,2.9708455637599998,2.90896526873,2.9708455637599998,2.90896526873
Zm00001d017178,test,3.34520927375,0.199544373591,3.34520927375,0.199544373591
Zm00001d028371,train,5.95510815501,4.4517877043,5.95510815501,4.4517877043
Zm00001d006948,train,0.0185737534837,0.167458347305,0.0185737534837,0.167458347305
Zm00001d035056,val,0.7837192914740001,0.0,0.7837192914740001,0.0
Zm00001d011716,train,2.24237552973,1.5905935521,2.24237552973,1.5905935521
Zm00001d043022,train,3.4118256757200003,3.3671817155199997,3.4118256757200003,3.3671817155199997
Zm00001d010217,train,2.6985112445099997,3.79029924377,2.6985112445099997,3.79029924377
Zm00001d001962,test,5.3529309749400005,4.49586979072,5.3529309749400005,4.49586979072
Zm00001d041580,train,0.0,0.0,0.0,0.0
Zm00001d047531,val,3.63259242997,1.4104223955700002,3.63259242997,1.4104223955700002
Zm00001d042589,val,3.01796948574,2.58930385026,3.01796948574,2.58930385026
Zm00001d046852,train,0.240073360581,3.2216418720399997,0.240073360581,3.2216418720399997
Zm00001d029588,val,0.0,0.0,0.0,0.0
Zm00001d042993,train,0.169188908979,2.69239604678,0.169188908979,2.69239604678
Zm00001d052090,train,0.100301126001,0.0,0.100301126001,0.0
Zm00001d053555,train,3.64668068107,3.67123153661,3.64668068107,3.67123153661
Zm00001d017882,train,5.902388924279999,3.5312919912300003,5.902388924279999,3.5312919912300003
Zm00001d029482,val,4.27025757209,1.6133935756400002,4.27025757209,1.6133935756400002
Zm00001d047342,train,0.9218412118479999,0.04706054603680001,0.9218412118479999,0.04706054603680001
Zm00001d004306,train,0.0,0.0,0.0,0.0
Zm00001d040578,train,0.0,2.37451372068,0.0,2.37451372068
Zm00001d020011,train,5.1428913169,5.056576722819999,5.1428913169,5.056576722819999
